Year,Org_Type,ONS_Code,Org_Code,Org_Name,Classification,Metric_Primary,Value
2015/16,LocalAuthority,E06000050,327,Cheshire West and Chester,FAE_PrimarySecondary_Obesity,Male,"1,103"
2015/16,LocalAuthority,E06000051,417,Shropshire,FAE_PrimarySecondary_Obesity,Male,824
2015/16,LocalAuthority,E06000052,902,Cornwall,FAE_PrimarySecondary_Obesity,Male,"4,008"
2015/16,LocalAuthority,E06000053,906,Isles of Scilly,FAE_PrimarySecondary_Obesity,Male,13
2015/16,LocalAuthority,E06000054,817,Wiltshire,FAE_PrimarySecondary_Obesity,Male,"1,779"
2015/16,LocalAuthority,E06000055,625,Bedford,FAE_PrimarySecondary_Obesity,Male,405
2015/16,LocalAuthority,E06000056,626,Central Bedfordshire,FAE_PrimarySecondary_Obesity,Male,664
2015/16,LocalAuthority,E06000057,104,Northumberland,FAE_PrimarySecondary_Obesity,Male,"1,586"
2015/16,LocalAuthority,E08000001,304,Bolton,FAE_PrimarySecondary_Obesity,Male,906
2015/16,LocalAuthority,E08000002,305,Bury,FAE_PrimarySecondary_Obesity,Male,519
2015/16,LocalAuthority,E08000003,306,Manchester,FAE_PrimarySecondary_Obesity,Male,"1,088"
2015/16,LocalAuthority,E08000004,307,Oldham,FAE_PrimarySecondary_Obesity,Male,813
2015/16,LocalAuthority,E08000005,308,Rochdale,FAE_PrimarySecondary_Obesity,Male,690
2015/16,LocalAuthority,E08000006,309,Salford,FAE_PrimarySecondary_Obesity,Male,"1,255"
2015/16,LocalAuthority,E08000007,310,Stockport,FAE_PrimarySecondary_Obesity,Male,"1,436"
2015/16,LocalAuthority,E08000008,311,Tameside,FAE_PrimarySecondary_Obesity,Male,789
2015/16,LocalAuthority,E08000009,312,Trafford,FAE_PrimarySecondary_Obesity,Male,412
2015/16,LocalAuthority,E08000010,313,Wigan,FAE_PrimarySecondary_Obesity,Male,"1,796"
2015/16,LocalAuthority,E08000011,315,Knowsley,FAE_PrimarySecondary_Obesity,Male,664
2015/16,LocalAuthority,E08000012,316,Liverpool,FAE_PrimarySecondary_Obesity,Male,"1,425"
2015/16,LocalAuthority,E08000013,318,St. Helens,FAE_PrimarySecondary_Obesity,Male,833
2015/16,LocalAuthority,E08000014,317,Sefton,FAE_PrimarySecondary_Obesity,Male,"1,145"
2015/16,LocalAuthority,E08000015,319,Wirral,FAE_PrimarySecondary_Obesity,Male,"3,309"
2015/16,LocalAuthority,E08000016,204,Barnsley,FAE_PrimarySecondary_Obesity,Male,482
2015/16,LocalAuthority,E08000017,205,Doncaster,FAE_PrimarySecondary_Obesity,Male,550
2015/16,LocalAuthority,E08000018,206,Rotherham,FAE_PrimarySecondary_Obesity,Male,803
2015/16,LocalAuthority,E08000019,207,Sheffield,FAE_PrimarySecondary_Obesity,Male,"1,018"
2015/16,LocalAuthority,E08000021,107,Newcastle upon Tyne,FAE_PrimarySecondary_Obesity,Male,519
2015/16,LocalAuthority,E08000022,108,North Tyneside,FAE_PrimarySecondary_Obesity,Male,953
2015/16,LocalAuthority,E08000023,109,South Tyneside,FAE_PrimarySecondary_Obesity,Male,262
2015/16,LocalAuthority,E08000024,110,Sunderland,FAE_PrimarySecondary_Obesity,Male,597
2015/16,LocalAuthority,E08000025,406,Birmingham,FAE_PrimarySecondary_Obesity,Male,"2,271"
2015/16,LocalAuthority,E08000026,407,Coventry,FAE_PrimarySecondary_Obesity,Male,"1,711"
2015/16,LocalAuthority,E08000027,408,Dudley,FAE_PrimarySecondary_Obesity,Male,"1,109"
2015/16,LocalAuthority,E08000028,409,Sandwell,FAE_PrimarySecondary_Obesity,Male,793
2015/16,LocalAuthority,E08000029,410,Solihull,FAE_PrimarySecondary_Obesity,Male,273
2015/16,LocalAuthority,E08000030,411,Walsall,FAE_PrimarySecondary_Obesity,Male,"1,569"
2015/16,LocalAuthority,E08000031,412,Wolverhampton,FAE_PrimarySecondary_Obesity,Male,"1,716"
2015/16,LocalAuthority,E08000032,209,Bradford,FAE_PrimarySecondary_Obesity,Male,"2,539"
2015/16,LocalAuthority,E08000033,210,Calderdale,FAE_PrimarySecondary_Obesity,Male,514
2015/16,LocalAuthority,E08000034,211,Kirklees,FAE_PrimarySecondary_Obesity,Male,"1,161"
2015/16,LocalAuthority,E08000035,212,Leeds,FAE_PrimarySecondary_Obesity,Male,"2,379"
2015/16,LocalAuthority,E08000036,213,Wakefield,FAE_PrimarySecondary_Obesity,Male,"1,945"
2015/16,LocalAuthority,E08000037,106,Gateshead,FAE_PrimarySecondary_Obesity,Male,405
2015/16,LocalAuthority,E09000001,714,City of London,FAE_PrimarySecondary_Obesity,Male,14
2015/16,LocalAuthority,E09000002,716,Barking and Dagenham,FAE_PrimarySecondary_Obesity,Male,512
2015/16,LocalAuthority,E09000003,717,Barnet,FAE_PrimarySecondary_Obesity,Male,581
2015/16,LocalAuthority,E09000004,718,Bexley,FAE_PrimarySecondary_Obesity,Male,698
2015/16,LocalAuthority,E09000005,719,Brent,FAE_PrimarySecondary_Obesity,Male,"1,142"
2015/16,LocalAuthority,E09000006,720,Bromley,FAE_PrimarySecondary_Obesity,Male,566
2015/16,LocalAuthority,E09000007,702,Camden,FAE_PrimarySecondary_Obesity,Male,291
2015/16,LocalAuthority,E09000008,721,Croydon,FAE_PrimarySecondary_Obesity,Male,843
2015/16,LocalAuthority,E09000009,722,Ealing,FAE_PrimarySecondary_Obesity,Male,"1,024"
2015/16,LocalAuthority,E09000010,723,Enfield,FAE_PrimarySecondary_Obesity,Male,885
2015/16,LocalAuthority,E09000011,703,Greenwich,FAE_PrimarySecondary_Obesity,Male,529
2015/16,LocalAuthority,E09000012,704,Hackney,FAE_PrimarySecondary_Obesity,Male,558
2015/16,LocalAuthority,E09000013,705,Hammersmith and Fulham,FAE_PrimarySecondary_Obesity,Male,390
2015/16,LocalAuthority,E09000014,724,Haringey,FAE_PrimarySecondary_Obesity,Male,604
2015/16,LocalAuthority,E09000015,725,Harrow,FAE_PrimarySecondary_Obesity,Male,879
2015/16,LocalAuthority,E09000016,726,Havering,FAE_PrimarySecondary_Obesity,Male,651
2015/16,LocalAuthority,E09000017,727,Hillingdon,FAE_PrimarySecondary_Obesity,Male,727
2015/16,LocalAuthority,E09000018,728,Hounslow,FAE_PrimarySecondary_Obesity,Male,443
2015/16,LocalAuthority,E09000019,706,Islington,FAE_PrimarySecondary_Obesity,Male,489
2015/16,LocalAuthority,E09000020,707,Kensington and Chelsea,FAE_PrimarySecondary_Obesity,Male,201
2015/16,LocalAuthority,E09000021,729,Kingston upon Thames,FAE_PrimarySecondary_Obesity,Male,192
2015/16,LocalAuthority,E09000022,708,Lambeth,FAE_PrimarySecondary_Obesity,Male,628
2015/16,LocalAuthority,E09000023,709,Lewisham,FAE_PrimarySecondary_Obesity,Male,379
2015/16,LocalAuthority,E09000024,730,Merton,FAE_PrimarySecondary_Obesity,Male,370
2015/16,LocalAuthority,E09000025,731,Newham,FAE_PrimarySecondary_Obesity,Male,623
2015/16,LocalAuthority,E09000026,732,Redbridge,FAE_PrimarySecondary_Obesity,Male,556
2015/16,LocalAuthority,E09000027,733,Richmond upon Thames,FAE_PrimarySecondary_Obesity,Male,213
2015/16,LocalAuthority,E09000028,710,Southwark,FAE_PrimarySecondary_Obesity,Male,657
2015/16,LocalAuthority,E09000029,734,Sutton,FAE_PrimarySecondary_Obesity,Male,339
2015/16,LocalAuthority,E09000030,711,Tower Hamlets,FAE_PrimarySecondary_Obesity,Male,430
2015/16,LocalAuthority,E09000031,735,Waltham Forest,FAE_PrimarySecondary_Obesity,Male,516
2015/16,LocalAuthority,E09000032,712,Wandsworth,FAE_PrimarySecondary_Obesity,Male,462
2015/16,LocalAuthority,E09000033,713,Westminster,FAE_PrimarySecondary_Obesity,Male,328
2015/16,LocalAuthority,E10000002,612,Buckinghamshire,FAE_PrimarySecondary_Obesity,Male,"1,873"
2015/16,LocalAuthority,E10000003,623,Cambridgeshire,FAE_PrimarySecondary_Obesity,Male,"2,265"
2015/16,LocalAuthority,E10000006,102,Cumbria,FAE_PrimarySecondary_Obesity,Male,"1,168"
2015/16,LocalAuthority,E10000007,506,Derbyshire,FAE_PrimarySecondary_Obesity,Male,"2,562"
2015/16,LocalAuthority,E10000008,912,Devon,FAE_PrimarySecondary_Obesity,Male,"2,521"
2015/16,LocalAuthority,E10000009,809,Dorset,FAE_PrimarySecondary_Obesity,Male,"1,983"
2015/16,LocalAuthority,E10000011,815,East Sussex,FAE_PrimarySecondary_Obesity,Male,"1,232"
2015/16,LocalAuthority,E10000012,620,Essex,FAE_PrimarySecondary_Obesity,Male,"3,221"
2015/16,LocalAuthority,E10000013,904,Gloucestershire,FAE_PrimarySecondary_Obesity,Male,"1,489"
2015/16,LocalAuthority,E10000014,812,Hampshire,FAE_PrimarySecondary_Obesity,Male,"3,819"
2015/16,LocalAuthority,E10000015,606,Hertfordshire,FAE_PrimarySecondary_Obesity,Male,"4,359"
2015/16,LocalAuthority,E10000016,820,Kent,FAE_PrimarySecondary_Obesity,Male,"4,134"
2015/16,LocalAuthority,E10000017,323,Lancashire,FAE_PrimarySecondary_Obesity,Male,"4,452"
2015/16,LocalAuthority,E10000018,508,Leicestershire,FAE_PrimarySecondary_Obesity,Male,"1,637"
2015/16,LocalAuthority,E10000019,503,Lincolnshire,FAE_PrimarySecondary_Obesity,Male,"2,659"
2015/16,LocalAuthority,E10000020,607,Norfolk,FAE_PrimarySecondary_Obesity,Male,"2,552"
2015/16,LocalAuthority,E10000021,504,Northamptonshire,FAE_PrimarySecondary_Obesity,Male,"2,312"
2015/16,LocalAuthority,E10000023,218,North Yorkshire,FAE_PrimarySecondary_Obesity,Male,"2,694"
2015/16,LocalAuthority,E10000024,511,Nottinghamshire,FAE_PrimarySecondary_Obesity,Male,"3,762"
2015/16,LocalAuthority,E10000025,608,Oxfordshire,FAE_PrimarySecondary_Obesity,Male,"1,158"
2015/16,LocalAuthority,E10000027,905,Somerset,FAE_PrimarySecondary_Obesity,Male,"1,742"
2015/16,LocalAuthority,E10000028,413,Staffordshire,FAE_PrimarySecondary_Obesity,Male,"3,063"
2015/16,LocalAuthority,E10000029,609,Suffolk,FAE_PrimarySecondary_Obesity,Male,"3,329"
2015/16,LocalAuthority,E10000030,805,Surrey,FAE_PrimarySecondary_Obesity,Male,"1,512"
2015/16,LocalAuthority,E10000031,404,Warwickshire,FAE_PrimarySecondary_Obesity,Male,"2,536"
2015/16,LocalAuthority,E10000032,807,West Sussex,FAE_PrimarySecondary_Obesity,Male,"3,313"
2015/16,LocalAuthority,E10000034,416,Worcestershire,FAE_PrimarySecondary_Obesity,Male,"5,071"
2015/16,National,E92000001,,England,FCE_PrimarySecondary_Obesity_Bariatric,All persons,"6,438"
2015/16,Region,E12000001,A,North East,FCE_PrimarySecondary_Obesity_Bariatric,All persons,791
2015/16,Region,E12000002,B,North West,FCE_PrimarySecondary_Obesity_Bariatric,All persons,461
2015/16,Region,E12000003,D,Yorkshire and the Humber,FCE_PrimarySecondary_Obesity_Bariatric,All persons,419
2015/16,Region,E12000004,E,East Midlands,FCE_PrimarySecondary_Obesity_Bariatric,All persons,245
2015/16,Region,E12000005,F,West Midlands,FCE_PrimarySecondary_Obesity_Bariatric,All persons,"1,145"
2015/16,Region,E12000006,G,East of England,FCE_PrimarySecondary_Obesity_Bariatric,All persons,393
2015/16,Region,E12000007,H,London,FCE_PrimarySecondary_Obesity_Bariatric,All persons,"1,400"
2015/16,Region,E12000008,J,South East,FCE_PrimarySecondary_Obesity_Bariatric,All persons,"1,083"
2015/16,Region,E12000009,K,South West,FCE_PrimarySecondary_Obesity_Bariatric,All persons,501
2015/16,LocalAuthority,E06000001,111,Hartlepool,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E06000002,112,Middlesbrough,FCE_PrimarySecondary_Obesity_Bariatric,All persons,54
2015/16,LocalAuthority,E06000003,113,Redcar and Cleveland,FCE_PrimarySecondary_Obesity_Bariatric,All persons,46
2015/16,LocalAuthority,E06000004,114,Stockton-on-Tees,FCE_PrimarySecondary_Obesity_Bariatric,All persons,78
2015/16,LocalAuthority,E06000005,117,Darlington,FCE_PrimarySecondary_Obesity_Bariatric,All persons,26
2015/16,LocalAuthority,E06000006,321,Halton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,9
2015/16,LocalAuthority,E06000007,322,Warrington,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000008,324,Blackburn with Darwen,FCE_PrimarySecondary_Obesity_Bariatric,All persons,9
2015/16,LocalAuthority,E06000009,325,Blackpool,FCE_PrimarySecondary_Obesity_Bariatric,All persons,9
2015/16,LocalAuthority,E06000010,215,"Kingston upon Hull, City of",FCE_PrimarySecondary_Obesity_Bariatric,All persons,26
2015/16,LocalAuthority,E06000011,214,East Riding of Yorkshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,20
2015/16,LocalAuthority,E06000012,216,North East Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,16
2015/16,LocalAuthority,E06000013,217,North Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,22
2015/16,LocalAuthority,E06000014,219,York,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000015,507,Derby,FCE_PrimarySecondary_Obesity_Bariatric,All persons,14
2015/16,LocalAuthority,E06000016,509,Leicester,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000017,510,Rutland                                                                         ,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000018,512,Nottingham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,12
2015/16,LocalAuthority,E06000019,415,"Herefordshire, County of",FCE_PrimarySecondary_Obesity_Bariatric,All persons,23
2015/16,LocalAuthority,E06000020,418,Telford and Wrekin,FCE_PrimarySecondary_Obesity_Bariatric,All persons,103
2015/16,LocalAuthority,E06000021,414,Stoke-on-Trent,FCE_PrimarySecondary_Obesity_Bariatric,All persons,122
2015/16,LocalAuthority,E06000022,908,Bath and North East Somerset,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000023,909,"Bristol, City of",FCE_PrimarySecondary_Obesity_Bariatric,All persons,33
2015/16,LocalAuthority,E06000024,910,North Somerset,FCE_PrimarySecondary_Obesity_Bariatric,All persons,14
2015/16,LocalAuthority,E06000025,911,South Gloucestershire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,27
2015/16,LocalAuthority,E06000026,913,Plymouth,FCE_PrimarySecondary_Obesity_Bariatric,All persons,39
2015/16,LocalAuthority,E06000027,914,Torbay,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000028,810,Bournemouth,FCE_PrimarySecondary_Obesity_Bariatric,All persons,14
2015/16,LocalAuthority,E06000029,811,Poole,FCE_PrimarySecondary_Obesity_Bariatric,All persons,14
2015/16,LocalAuthority,E06000030,819,Swindon,FCE_PrimarySecondary_Obesity_Bariatric,All persons,20
2015/16,LocalAuthority,E06000031,624,Peterborough,FCE_PrimarySecondary_Obesity_Bariatric,All persons,10
2015/16,LocalAuthority,E06000032,611,Luton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E06000033,621,Southend-on-Sea,FCE_PrimarySecondary_Obesity_Bariatric,All persons,18
2015/16,LocalAuthority,E06000034,622,Thurrock,FCE_PrimarySecondary_Obesity_Bariatric,All persons,19
2015/16,LocalAuthority,E06000035,821,Medway,FCE_PrimarySecondary_Obesity_Bariatric,All persons,70
2015/16,LocalAuthority,E06000036,614,Bracknell Forest,FCE_PrimarySecondary_Obesity_Bariatric,All persons,18
2015/16,LocalAuthority,E06000037,615,West Berkshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,22
2015/16,LocalAuthority,E06000038,616,Reading,FCE_PrimarySecondary_Obesity_Bariatric,All persons,19
2015/16,LocalAuthority,E06000039,617,Slough,FCE_PrimarySecondary_Obesity_Bariatric,All persons,13
2015/16,LocalAuthority,E06000040,618,Windsor and Maidenhead,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000041,619,Wokingham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,14
2015/16,LocalAuthority,E06000042,613,Milton Keynes,FCE_PrimarySecondary_Obesity_Bariatric,All persons,25
2015/16,LocalAuthority,E06000043,816,Brighton and Hove,FCE_PrimarySecondary_Obesity_Bariatric,All persons,42
2015/16,LocalAuthority,E06000044,813,Portsmouth,FCE_PrimarySecondary_Obesity_Bariatric,All persons,79
2015/16,LocalAuthority,E06000045,814,Southampton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,36
2015/16,LocalAuthority,E06000046,803,Isle of Wight,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E06000047,116,County Durham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,219
2015/16,LocalAuthority,E06000049,326,Cheshire East,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E06000050,327,Cheshire West and Chester,FCE_PrimarySecondary_Obesity_Bariatric,All persons,31
2015/16,LocalAuthority,E06000051,417,Shropshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,59
2015/16,LocalAuthority,E06000052,902,Cornwall,FCE_PrimarySecondary_Obesity_Bariatric,All persons,82
2015/16,LocalAuthority,E06000053,906,Isles of Scilly,FCE_PrimarySecondary_Obesity_Bariatric,All persons,0
2015/16,LocalAuthority,E06000054,817,Wiltshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,35
2015/16,LocalAuthority,E06000055,625,Bedford,FCE_PrimarySecondary_Obesity_Bariatric,All persons,18
2015/16,LocalAuthority,E06000056,626,Central Bedfordshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,24
2015/16,LocalAuthority,E06000057,104,Northumberland,FCE_PrimarySecondary_Obesity_Bariatric,All persons,49
2015/16,LocalAuthority,E08000001,304,Bolton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,26
2015/16,LocalAuthority,E08000002,305,Bury,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E08000003,306,Manchester,FCE_PrimarySecondary_Obesity_Bariatric,All persons,19
2015/16,LocalAuthority,E08000004,307,Oldham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,9
2015/16,LocalAuthority,E08000005,308,Rochdale,FCE_PrimarySecondary_Obesity_Bariatric,All persons,22
2015/16,LocalAuthority,E08000006,309,Salford,FCE_PrimarySecondary_Obesity_Bariatric,All persons,9
2015/16,LocalAuthority,E08000007,310,Stockport,FCE_PrimarySecondary_Obesity_Bariatric,All persons,12
2015/16,LocalAuthority,E08000008,311,Tameside,FCE_PrimarySecondary_Obesity_Bariatric,All persons,6
2015/16,LocalAuthority,E08000009,312,Trafford,FCE_PrimarySecondary_Obesity_Bariatric,All persons,6
2015/16,LocalAuthority,E08000010,313,Wigan,FCE_PrimarySecondary_Obesity_Bariatric,All persons,30
2015/16,LocalAuthority,E08000011,315,Knowsley,FCE_PrimarySecondary_Obesity_Bariatric,All persons,27
2015/16,LocalAuthority,E08000012,316,Liverpool,FCE_PrimarySecondary_Obesity_Bariatric,All persons,58
2015/16,LocalAuthority,E08000013,318,St. Helens,FCE_PrimarySecondary_Obesity_Bariatric,All persons,9
2015/16,LocalAuthority,E08000014,317,Sefton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E08000015,319,Wirral,FCE_PrimarySecondary_Obesity_Bariatric,All persons,40
2015/16,LocalAuthority,E08000016,204,Barnsley,FCE_PrimarySecondary_Obesity_Bariatric,All persons,26
2015/16,LocalAuthority,E08000017,205,Doncaster,FCE_PrimarySecondary_Obesity_Bariatric,All persons,32
2015/16,LocalAuthority,E08000018,206,Rotherham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E08000019,207,Sheffield,FCE_PrimarySecondary_Obesity_Bariatric,All persons,74
2015/16,LocalAuthority,E08000021,107,Newcastle upon Tyne,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E08000022,108,North Tyneside,FCE_PrimarySecondary_Obesity_Bariatric,All persons,32
2015/16,LocalAuthority,E08000023,109,South Tyneside,FCE_PrimarySecondary_Obesity_Bariatric,All persons,59
2015/16,LocalAuthority,E08000024,110,Sunderland,FCE_PrimarySecondary_Obesity_Bariatric,All persons,117
2015/16,LocalAuthority,E08000025,406,Birmingham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,222
2015/16,LocalAuthority,E08000026,407,Coventry,FCE_PrimarySecondary_Obesity_Bariatric,All persons,49
2015/16,LocalAuthority,E08000027,408,Dudley,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E08000028,409,Sandwell,FCE_PrimarySecondary_Obesity_Bariatric,All persons,86
2015/16,LocalAuthority,E08000029,410,Solihull,FCE_PrimarySecondary_Obesity_Bariatric,All persons,53
2015/16,LocalAuthority,E08000030,411,Walsall,FCE_PrimarySecondary_Obesity_Bariatric,All persons,33
2015/16,LocalAuthority,E08000031,412,Wolverhampton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,31
2015/16,LocalAuthority,E08000032,209,Bradford,FCE_PrimarySecondary_Obesity_Bariatric,All persons,53
2015/16,LocalAuthority,E08000033,210,Calderdale,FCE_PrimarySecondary_Obesity_Bariatric,All persons,23
2015/16,LocalAuthority,E08000034,211,Kirklees,FCE_PrimarySecondary_Obesity_Bariatric,All persons,20
2015/16,LocalAuthority,E08000035,212,Leeds,FCE_PrimarySecondary_Obesity_Bariatric,All persons,20
2015/16,LocalAuthority,E08000036,213,Wakefield,FCE_PrimarySecondary_Obesity_Bariatric,All persons,25
2015/16,LocalAuthority,E08000037,106,Gateshead,FCE_PrimarySecondary_Obesity_Bariatric,All persons,55
2015/16,LocalAuthority,E09000001,714,City of London,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E09000002,716,Barking and Dagenham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,25
2015/16,LocalAuthority,E09000003,717,Barnet,FCE_PrimarySecondary_Obesity_Bariatric,All persons,61
2015/16,LocalAuthority,E09000004,718,Bexley,FCE_PrimarySecondary_Obesity_Bariatric,All persons,51
2015/16,LocalAuthority,E09000005,719,Brent,FCE_PrimarySecondary_Obesity_Bariatric,All persons,70
2015/16,LocalAuthority,E09000006,720,Bromley,FCE_PrimarySecondary_Obesity_Bariatric,All persons,39
2015/16,LocalAuthority,E09000007,702,Camden,FCE_PrimarySecondary_Obesity_Bariatric,All persons,41
2015/16,LocalAuthority,E09000008,721,Croydon,FCE_PrimarySecondary_Obesity_Bariatric,All persons,52
2015/16,LocalAuthority,E09000009,722,Ealing,FCE_PrimarySecondary_Obesity_Bariatric,All persons,77
2015/16,LocalAuthority,E09000010,723,Enfield,FCE_PrimarySecondary_Obesity_Bariatric,All persons,46
2015/16,LocalAuthority,E09000011,703,Greenwich,FCE_PrimarySecondary_Obesity_Bariatric,All persons,66
2015/16,LocalAuthority,E09000012,704,Hackney,FCE_PrimarySecondary_Obesity_Bariatric,All persons,35
2015/16,LocalAuthority,E09000013,705,Hammersmith and Fulham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,42
2015/16,LocalAuthority,E09000014,724,Haringey,FCE_PrimarySecondary_Obesity_Bariatric,All persons,36
2015/16,LocalAuthority,E09000015,725,Harrow,FCE_PrimarySecondary_Obesity_Bariatric,All persons,33
2015/16,LocalAuthority,E09000016,726,Havering,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E09000017,727,Hillingdon,FCE_PrimarySecondary_Obesity_Bariatric,All persons,62
2015/16,LocalAuthority,E09000018,728,Hounslow,FCE_PrimarySecondary_Obesity_Bariatric,All persons,43
2015/16,LocalAuthority,E09000019,706,Islington,FCE_PrimarySecondary_Obesity_Bariatric,All persons,36
2015/16,LocalAuthority,E09000020,707,Kensington and Chelsea,FCE_PrimarySecondary_Obesity_Bariatric,All persons,22
2015/16,LocalAuthority,E09000021,729,Kingston upon Thames,FCE_PrimarySecondary_Obesity_Bariatric,All persons,*
2015/16,LocalAuthority,E09000022,708,Lambeth,FCE_PrimarySecondary_Obesity_Bariatric,All persons,59
2015/16,LocalAuthority,E09000023,709,Lewisham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,75
2015/16,LocalAuthority,E09000024,730,Merton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E09000025,731,Newham,FCE_PrimarySecondary_Obesity_Bariatric,All persons,38
2015/16,LocalAuthority,E09000026,732,Redbridge,FCE_PrimarySecondary_Obesity_Bariatric,All persons,25
2015/16,LocalAuthority,E09000027,733,Richmond upon Thames,FCE_PrimarySecondary_Obesity_Bariatric,All persons,20
2015/16,LocalAuthority,E09000028,710,Southwark,FCE_PrimarySecondary_Obesity_Bariatric,All persons,75
2015/16,LocalAuthority,E09000029,734,Sutton,FCE_PrimarySecondary_Obesity_Bariatric,All persons,33
2015/16,LocalAuthority,E09000030,711,Tower Hamlets,FCE_PrimarySecondary_Obesity_Bariatric,All persons,23
2015/16,LocalAuthority,E09000031,735,Waltham Forest,FCE_PrimarySecondary_Obesity_Bariatric,All persons,51
2015/16,LocalAuthority,E09000032,712,Wandsworth,FCE_PrimarySecondary_Obesity_Bariatric,All persons,37
2015/16,LocalAuthority,E09000033,713,Westminster,FCE_PrimarySecondary_Obesity_Bariatric,All persons,54
2015/16,LocalAuthority,E10000002,612,Buckinghamshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,31
2015/16,LocalAuthority,E10000003,623,Cambridgeshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,27
2015/16,LocalAuthority,E10000006,102,Cumbria,FCE_PrimarySecondary_Obesity_Bariatric,All persons,21
2015/16,LocalAuthority,E10000007,506,Derbyshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,65
2015/16,LocalAuthority,E10000008,912,Devon,FCE_PrimarySecondary_Obesity_Bariatric,All persons,105
2015/16,LocalAuthority,E10000009,809,Dorset,FCE_PrimarySecondary_Obesity_Bariatric,All persons,23
2015/16,LocalAuthority,E10000011,815,East Sussex,FCE_PrimarySecondary_Obesity_Bariatric,All persons,82
2015/16,LocalAuthority,E10000012,620,Essex,FCE_PrimarySecondary_Obesity_Bariatric,All persons,81
2015/16,LocalAuthority,E10000013,904,Gloucestershire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,37
2015/16,LocalAuthority,E10000014,812,Hampshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,144
2015/16,LocalAuthority,E10000015,606,Hertfordshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,98
2015/16,LocalAuthority,E10000016,820,Kent,FCE_PrimarySecondary_Obesity_Bariatric,All persons,188
2015/16,LocalAuthority,E10000017,323,Lancashire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,46
2015/16,LocalAuthority,E10000018,508,Leicestershire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,19
2015/16,LocalAuthority,E10000019,503,Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,26
2015/16,LocalAuthority,E10000020,607,Norfolk,FCE_PrimarySecondary_Obesity_Bariatric,All persons,42
2015/16,LocalAuthority,E10000021,504,Northamptonshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,68
2015/16,LocalAuthority,E10000023,218,North Yorkshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,48
